"Scaffold"	"Start"	"End"	"Prop_TEs"
"Ca_s11__1B"	17200001	17300000	0.03656
"Ca_s11__1B"	17300001	17400000	0.0897
"Ca_s11__1B"	17400001	17500000	0.12959
"Ca_s11__1B"	17500001	17600000	0.17221
"Ca_s11__1B"	17600001	17700000	0.17143
"Ca_s11__1B"	17700001	17800000	0.2268
"Ca_s11__1B"	17800001	17900000	0.15713
"Ca_s11__1B"	17900001	18000000	0.16076
"Ca_s11__1B"	18000001	18100000	0.09895
"Ca_s11__1B"	18100001	18200000	0.12417
"Ca_s11__1B"	18200001	18300000	0.18338
"Ca_s11__1B"	18300001	18400000	0.20995
"Ca_s11__1B"	18400001	18500000	0.19046
"Ca_s11__1B"	18500001	18600000	0.24186
"Ca_s11__1B"	18600001	18700000	0.15491
"Ca_s11__1B"	18700001	18800000	0.12564
"Ca_s11__1B"	18800001	18900000	0.12338
"Ca_s11__1B"	18900001	19000000	0.1169
"Ca_s11__1B"	19000001	19100000	0.11059
"Ca_s11__1B"	19100001	19200000	0.11362
"Ca_s11__1B"	19200001	19300000	0.13228
"Ca_s11__1B"	19300001	19400000	0.12384
"Ca_s11__1B"	19400001	19500000	0.22332
"Ca_s11__1B"	19500001	19600000	0.17825
"Ca_s11__1B"	19600001	19700000	0.14979
"Ca_s11__1B"	19700001	19800000	0.09861
"Ca_s11__1B"	19800001	19900000	0.08289
"Ca_s11__1B"	19900001	20000000	0.18474
"Ca_s11__1B"	20000001	20100000	0.15105
"Ca_s11__1B"	20100001	20200000	0.13422
"Ca_s11__1B"	20200001	20300000	0.1357
"Ca_s11__1B"	20300001	20400000	0.1837
"Ca_s11__1B"	20400001	20500000	0.189
"Ca_s11__1B"	20500001	20600000	0.18958
"Ca_s11__1B"	20600001	20700000	0.14629
"Ca_s11__1B"	20700001	20800000	0.19772
"Ca_s11__1B"	20800001	20900000	0.07843
"Ca_s11__1B"	20900001	21000000	0.12967
"Ca_s11__1B"	21000001	21100000	0.18393
"Ca_s11__1B"	21100001	21200000	0.22554
"Ca_s11__1B"	21200001	21300000	0.15201
"Ca_s11__1B"	21300001	21400000	0.14272
"Ca_s11__1B"	21400001	21500000	0.14105
"Ca_s11__1B"	21500001	21600000	0.11564
"Ca_s11__1B"	21600001	21700000	0.19976
"Ca_s11__1B"	21700001	21800000	0.20955
"Ca_s11__1B"	21800001	21900000	0.19517
"Ca_s11__1B"	21900001	22000000	0.1455
"Ca_s11__1B"	22000001	22100000	0.16442
"Ca_s11__1B"	22100001	22200000	0.16224
"Ca_s11__1B"	22200001	22300000	0.1751
"Ca_s11__1B"	22300001	22400000	0.22733
"Ca_s11__1B"	22400001	22500000	0.14967
"Ca_s11__1B"	22500001	22600000	0.19252
"Ca_s11__1B"	22600001	22700000	0.11305
"Ca_s11__1B"	22700001	22800000	0.26651
"Ca_s11__1B"	22800001	22900000	0.22143
"Ca_s11__1B"	22900001	23000000	0.12077
"Ca_s11__1B"	23000001	23100000	0.16356
"Ca_s11__1B"	23100001	23200000	0.15806
"Ca_s11__1B"	23200001	23300000	0.23601
"Ca_s11__1B"	23300001	23400000	0.11178
"Ca_s11__1B"	23400001	23500000	0.2165
"Ca_s11__1B"	23500001	23600000	0.17868
"Ca_s11__1B"	23600001	23700000	0.1124
"Ca_s11__1B"	23700001	23800000	0.15231
"Ca_s11__1B"	23800001	23900000	0.21335
"Ca_s11__1B"	23900001	24000000	0.28528
"Ca_s11__1B"	24000001	24100000	0.21696
"Ca_s11__1B"	24100001	24200000	0.25942
"Ca_s11__1B"	24200001	24300000	0.27084
"Ca_s11__1B"	24300001	24400000	0.26558
"Ca_s11__1B"	24400001	24500000	0.27259
"Ca_s11__1B"	24500001	24600000	0.22653
"Ca_s11__1B"	24600001	24700000	0.17708
"Ca_s11__1B"	24700001	24800000	0.11074
"Ca_s11__1B"	24800001	24900000	0.11238
"Ca_s11__1B"	24900001	25000000	0.09224
"Ca_s11__1B"	25000001	25100000	0.16365
"Ca_s11__1B"	25100001	25200000	0.19856
"Ca_s11__1B"	25200001	25300000	0.19446
"Ca_s11__1B"	25300001	25400000	0.07918
"Ca_s11__1B"	25400001	25500000	0.23289
"Ca_s11__1B"	25500001	25600000	0.19547
"Ca_s11__1B"	25600001	25700000	0.34728
"Ca_s11__1B"	25700001	25800000	0.32942
"Ca_s11__1B"	25800001	25900000	0.30125
"Ca_s11__1B"	25900001	26000000	0.30488
"Ca_s11__1B"	26000001	26100000	0.28938
"Ca_s11__1B"	26100001	26200000	0.24596
"Ca_s11__1B"	26200001	26300000	0.27394
"Ca_s11__1B"	26300001	26400000	0.28402
"Ca_s11__1B"	26400001	26500000	0.29706
"Ca_s11__1B"	26500001	26600000	0.20552
"Ca_s11__1B"	26600001	26700000	0.1762
"Ca_s11__1B"	26700001	26800000	0.20617
"Ca_s11__1B"	26800001	26900000	0.22135
"Ca_s11__1B"	26900001	27000000	0.19165
"Ca_s11__1B"	27000001	27100000	0.25771
"Ca_s11__1B"	27100001	27200000	0.27629
"Ca_s11__1B"	27200001	27300000	0.28046
"Ca_s11__1B"	27300001	27400000	0.16198
"Ca_s11__1B"	27400001	27500000	0.22078
"Ca_s11__1B"	27500001	27600000	0.21328
"Ca_s11__1B"	27600001	27700000	0.25421
"Ca_s11__1B"	27700001	27800000	0.20862
"Ca_s11__1B"	27800001	27900000	0.24503
"Ca_s11__1B"	27900001	28000000	0.21021
"Ca_s11__1B"	28000001	28100000	0.2078
"Ca_s11__1B"	28100001	28200000	0.25866
"Ca_s11__1B"	28200001	28300000	0.16705
"Ca_s11__1B"	28300001	28400000	0.16734
"Ca_s11__1B"	28400001	28500000	0.18346
"Ca_s11__1B"	28500001	28600000	0.18902
"Ca_s11__1B"	28600001	28700000	0.18694
"Ca_s11__1B"	28700001	28800000	0.2685
"Ca_s11__1B"	28800001	28900000	0.22553
"Ca_s11__1B"	28900001	29000000	0.23322
"Ca_s11__1B"	29000001	29100000	0.26904
"Ca_s11__1B"	29100001	29200000	0.25033
"Ca_s11__1B"	29200001	29300000	0.34001
"Ca_s11__1B"	29300001	29400000	0.30456
"Ca_s11__1B"	29400001	29500000	0.32821
"Ca_s11__1B"	29500001	29600000	0.36978
"Ca_s11__1B"	29600001	29700000	0.32818
"Ca_s11__1B"	29700001	29800000	0.33553
"Ca_s11__1B"	29800001	29900000	0.36048
"Ca_s11__1B"	29900001	30000000	0.30457
"Ca_s11__1B"	30000001	30100000	0.29701
"Ca_s11__1B"	30100001	30200000	0.29714
"Ca_s11__1B"	30200001	30300000	0.27058
"Ca_s11__1B"	30300001	30400000	0.3868
"Ca_s11__1B"	30400001	30500000	0.34391
"Ca_s11__1B"	30500001	30600000	0.35432
"Ca_s11__1B"	30600001	30700000	0.36204
"Ca_s11__1B"	30700001	30800000	0.38534
"Ca_s11__1B"	30800001	30900000	0.40685
"Ca_s11__1B"	30900001	31000000	0.3851
"Ca_s11__1B"	31000001	31100000	0.39466
"Ca_s11__1B"	31100001	31200000	0.43079
"Ca_s11__1B"	31200001	31300000	0.42943
"Ca_s11__1B"	31300001	31400000	0.31061
"Ca_s11__1B"	31400001	31500000	0.25135
"Ca_s11__1B"	31500001	31600000	0.29895
"Ca_s11__1B"	31600001	31700000	0.32853
"Ca_s11__1B"	31700001	31800000	0.29768
"Ca_s11__1B"	31800001	31900000	0.28844
"Ca_s11__1B"	31900001	32000000	0.22636
"Ca_s11__1B"	32000001	32100000	0.33
"Ca_s11__1B"	32100001	32200000	0.35508
"Ca_s11__1B"	32200001	32300000	0.26476
"Ca_s11__1B"	32300001	32400000	0.39972
"Ca_s11__1B"	32400001	32500000	0.38995
"Ca_s11__1B"	32500001	32600000	0.49751
"Ca_s11__1B"	32600001	32700000	0.56866
"Ca_s11__1B"	32700001	32800000	0.57918
"Ca_s11__1B"	32800001	32900000	0.56487
"Ca_s11__1B"	32900001	33000000	0.49676
"Ca_s11__1B"	33000001	33100000	0.50725
"Ca_s11__1B"	33100001	33200000	0.48164
"Ca_s11__1B"	33200001	33300000	0.6018
"Ca_s11__1B"	33300001	33400000	0.53838
"Ca_s11__1B"	33400001	33500000	0.56732
"Ca_s11__1B"	33500001	33600000	0.51049
"Ca_s11__1B"	33600001	33700000	0.47877
"Ca_s11__1B"	33700001	33800000	0.40142
"Ca_s11__1B"	33800001	33900000	0.37532
"Ca_s11__1B"	33900001	34000000	0.38719
"Ca_s11__1B"	34000001	34100000	0.43272
"Ca_s11__1B"	34100001	34200000	0.32868
"Ca_s11__1B"	34200001	34300000	0.4203
"Ca_s11__1B"	34300001	34400000	0.48593
"Ca_s11__1B"	34400001	34500000	0.3815
"Ca_s11__1B"	34500001	34600000	0.35508
"Ca_s11__1B"	34600001	34700000	0.47248
"Ca_s11__1B"	34700001	34800000	0.45683
"Ca_s11__1B"	34800001	34900000	0.48903
"Ca_s11__1B"	34900001	35000000	0.50417
"Ca_s11__1B"	35000001	35100000	0.54291
"Ca_s11__1B"	35100001	35200000	0.48333
"Ca_s11__1B"	35200001	35300000	0.62706
"Ca_s11__1B"	35300001	35400000	0.57849
"Ca_s11__1B"	35400001	35500000	0.44447
"Ca_s11__1B"	35500001	35600000	0.39926
"Ca_s11__1B"	35600001	35700000	0.30775
"Ca_s11__1B"	35700001	35800000	0.38355
"Ca_s11__1B"	35800001	35900000	0.48813
"Ca_s11__1B"	35900001	36000000	0.47786
"Ca_s11__1B"	36000001	36100000	0.46139
"Ca_s11__1B"	36100001	36200000	0.47591
"Ca_s11__1B"	36200001	36300000	0.42018
"Ca_s11__1B"	36300001	36400000	0.22308
"Ca_s11__1B"	36400001	36500000	0.1659
"Ca_s11__1B"	36500001	36600000	0.36128
"Ca_s11__1B"	36600001	36700000	0.31497
"Ca_s11__1B"	36700001	36800000	0.37666
"Ca_s11__1B"	36800001	36900000	0.41164
"Ca_s11__1B"	36900001	37000000	0.41253
"Ca_s11__1B"	37000001	37100000	0.39725
"Ca_s11__1B"	37100001	37200000	0.43476
"Ca_s11__1B"	37200001	37300000	0.33419
"Ca_s11__1B"	37300001	37400000	0.48268
"Ca_s11__1B"	37400001	37500000	0.20052
"Ca_s11__1B"	37500001	37600000	0.2674
"Ca_s11__1B"	37600001	37700000	0.29173
"Ca_s11__1B"	37700001	37800000	0.33428
"Ca_s11__1B"	37800001	37900000	0.32237
"Ca_s11__1B"	37900001	38000000	0.27217
"Ca_s11__1B"	38000001	38100000	0.42104
"Ca_s11__1B"	38100001	38200000	0.34567
"Ca_s11__1B"	38200001	38300000	0.22111
"Ca_s11__1B"	38300001	38400000	0.32288
"Ca_s11__1B"	38400001	38500000	0.32823
"Ca_s11__1B"	38500001	38600000	0.37905
"Ca_s11__1B"	38600001	38700000	0.46693
"Ca_s11__1B"	38700001	38800000	0.46381
"Ca_s11__1B"	38800001	38900000	0.43144
"Ca_s11__1B"	38900001	39000000	0.34181
"Ca_s11__1B"	39000001	39100000	0.47044
"Ca_s11__1B"	39100001	39200000	0.45055
"Ca_s11__1B"	39200001	39300000	0.44855
"Ca_s11__1B"	39300001	39400000	0.48714
"Ca_s11__1B"	39400001	39500000	0.51114
"Ca_s11__1B"	39500001	39600000	0.50253
"Ca_s11__1B"	39600001	39700000	0.46222
"Ca_s11__1B"	39700001	39800000	0.50351
"Ca_s11__1B"	39800001	39900000	0.4739
"Ca_s11__1B"	39900001	40000000	0.46863
"Ca_s11__1B"	40000001	40100000	0.5457
"Ca_s11__1B"	40100001	40200000	0.51185
"Ca_s11__1B"	40200001	40300000	0.27567
"Ca_s11__1B"	40300001	40400000	0.15382
"Ca_s11__1B"	40400001	40500000	0.37631
"Ca_s11__1B"	40500001	40600000	0.3219
"Ca_s11__1B"	40600001	40700000	0.3325
"Ca_s11__1B"	40700001	40800000	0.39027
"Ca_s11__1B"	40800001	40900000	0.4998
"Ca_s11__1B"	40900001	41000000	0.48128
"Ca_s11__1B"	41000001	41100000	0.48936
"Ca_s11__1B"	41100001	41200000	0.44355
"Ca_s11__1B"	41200001	41300000	0.58269
"Ca_s11__1B"	41300001	41400000	0.41901
"Ca_s11__1B"	41400001	41500000	0.27756
"Ca_s11__1B"	41500001	41600000	0.49152
"Ca_s11__1B"	41600001	41700000	0.37276
"Ca_s11__1B"	41700001	41800000	0.27111
"Ca_s11__1B"	41800001	41900000	0.247
"Ca_s11__1B"	41900001	42000000	0.15086
"Ca_s11__1B"	42000001	42100000	0.22565
"Ca_s11__1B"	42100001	42200000	0.20626
"Ca_s11__1B"	42200001	42300000	0.2003
"Ca_s11__1B"	42300001	42400000	0.13496
"Ca_s11__1B"	42400001	42500000	0.18558
"Ca_s11__1B"	42500001	42600000	0.19417
"Ca_s11__1B"	42600001	42700000	0.16221
"Ca_s11__1B"	42700001	42800000	0.16216
"Ca_s11__1B"	42800001	42900000	0.35251
"Ca_s11__1B"	42900001	43000000	0.27236
"Ca_s11__1B"	43000001	43100000	0.26981
"Ca_s11__1B"	43100001	43200000	0.32782
"Ca_s11__1B"	43200001	43300000	0.42231
"Ca_s11__1B"	43300001	43400000	0.33927
"Ca_s11__1B"	43400001	43500000	0.34328
"Ca_s11__1B"	43500001	43600000	0.39816
"Ca_s11__1B"	43600001	43700000	0.1724
"Ca_s11__1B"	43700001	43800000	0.18783
"Ca_s11__1B"	43800001	43900000	0.18301
"Ca_s17__1C"	1	100000	0.14938
"Ca_s17__1C"	100001	200000	0.09601
"Ca_s17__1C"	200001	300000	0.36947
"Ca_s17__1C"	300001	400000	0.16031
"Ca_s17__1C"	400001	500000	0.20632
"Ca_s17__1C"	500001	600000	0.41354
"Ca_s17__1C"	600001	700000	0.42348
"Ca_s17__1C"	700001	800000	0.27784
"Ca_s17__1C"	800001	900000	0.31611
"Ca_s17__1C"	900001	1000000	0.19887
"Ca_s17__1C"	1000001	1100000	0.37135
"Ca_s17__1C"	1100001	1200000	0.30541
"Ca_s17__1C"	1200001	1300000	0.36417
"Ca_s17__1C"	1300001	1400000	0.4189
"Ca_s17__1C"	1400001	1500000	0.34862
"Ca_s17__1C"	1500001	1600000	0.40443
"Ca_s17__1C"	1600001	1700000	0.46426
"Ca_s17__1C"	1700001	1800000	0.49672
"Ca_s17__1C"	1800001	1900000	0.50385
"Ca_s17__1C"	1900001	2000000	0.53617
"Ca_s17__1C"	2000001	2100000	0.46144
"Ca_s17__1C"	2100001	2200000	0.50458
"Ca_s17__1C"	2200001	2300000	0.4497
"Ca_s17__1C"	2300001	2400000	0.35169
"Ca_s17__1C"	2400001	2500000	0.3748
"Ca_s17__1C"	2500001	2600000	0.31096
"Ca_s17__1C"	2600001	2700000	0.36484
"Ca_s17__1C"	2700001	2800000	0.29791
"Ca_s17__1C"	2800001	2900000	0.35406
"Ca_s17__1C"	2900001	3000000	0.46217
"Ca_s17__1C"	3000001	3100000	0.37723
"Ca_s17__1C"	3100001	3200000	0.46808
"Ca_s17__1C"	3200001	3300000	0.29547
"Ca_s17__1C"	3300001	3400000	0.11669
"Ca_s17__1C"	3400001	3500000	0.32197
"Ca_s17__1C"	3500001	3600000	0.35503
"Ca_s17__1C"	3600001	3700000	0.3158
"Ca_s17__1C"	3700001	3800000	0.25416
"Ca_s17__1C"	3800001	3900000	0.28709
"Ca_s17__1C"	3900001	4000000	0.30944
"Ca_s17__1C"	4000001	4100000	0.32213
"Ca_s17__1C"	4100001	4200000	0.30287
"Ca_s17__1C"	4200001	4300000	0.36864
"Ca_s17__1C"	4300001	4400000	0.36262
"Ca_s17__1C"	4400001	4500000	0.35287
"Ca_s17__1C"	4500001	4600000	0.32803
"Ca_s17__1C"	4600001	4700000	0.25075
"Ca_s17__1C"	4700001	4800000	0.15774
"Ca_s17__1C"	4800001	4900000	0.2697
"Ca_s17__1C"	4900001	5000000	0.52009
"Ca_s17__1C"	5000001	5100000	0.2995
"Ca_s17__1C"	5100001	5200000	0.22395
"Ca_s17__1C"	5200001	5300000	0.45801
"Ca_s17__1C"	5300001	5400000	0.46608
"Ca_s17__1C"	5400001	5500000	0.50054
"Ca_s17__1C"	5500001	5600000	0.44939
"Ca_s17__1C"	5600001	5700000	0.52819
"Ca_s17__1C"	5700001	5800000	0.38116
"Ca_s17__1C"	5800001	5900000	0.40449
"Ca_s17__1C"	5900001	6000000	0.40048
"Ca_s17__1C"	6000001	6100000	0.39635
"Ca_s17__1C"	6100001	6200000	0.40688
"Ca_s17__1C"	6200001	6300000	0.44157
"Ca_s17__1C"	6300001	6400000	0.32848
"Ca_s17__1C"	6400001	6500000	0.21039
"Ca_s17__1C"	6500001	6600000	0.40495
"Ca_s17__1C"	6600001	6700000	0.39618
"Ca_s17__1C"	6700001	6800000	0.42306
"Ca_s17__1C"	6800001	6900000	0.39108
"Ca_s17__1C"	6900001	7000000	0.30821
"Ca_s17__1C"	7000001	7100000	0.39947
"Ca_s17__1C"	7100001	7200000	0.41411
"Ca_s17__1C"	7200001	7300000	0.41329
"Ca_s17__1C"	7300001	7400000	0.46302
"Ca_s17__1C"	7400001	7500000	0.34517
"Ca_s17__1C"	7500001	7600000	0.35947
"Ca_s17__1C"	7600001	7700000	0.35159
"Ca_s17__1C"	7700001	7800000	0.32494
"Ca_s17__1C"	7800001	7900000	0.39489
"Ca_s17__1C"	7900001	8000000	0.3589
"Ca_s17__1C"	8000001	8100000	0.27978
"Ca_s17__1C"	8100001	8200000	0.22736
"Ca_s17__1C"	8200001	8300000	0.23632
"Ca_s17__1C"	8300001	8400000	0.34484
"Ca_s17__1C"	8400001	8500000	0.29457
"Ca_s17__1C"	8500001	8600000	0.31853
"Ca_s17__1C"	8600001	8700000	0.34377
"Ca_s17__1C"	8700001	8800000	0.35055
"Ca_s17__1C"	8800001	8900000	0.27347
"Ca_s17__1C"	8900001	9000000	0.09242
"Ca_s17__1C"	9000001	9100000	0.15513
"Ca_s17__1C"	9100001	9200000	0.21785
"Ca_s17__1C"	9200001	9300000	0.21669
"Ca_s17__1C"	9300001	9400000	0.34377
"Ca_s17__1C"	9400001	9500000	0.27634
"Ca_s17__1C"	9500001	9600000	0.17384
"Ca_s17__1C"	9600001	9700000	0.23156
"Ca_s17__1C"	9700001	9800000	0.38519
"Ca_s17__1C"	9800001	9900000	0.29527
"Ca_s17__1C"	9900001	10000000	0.26179
"Ca_s17__1C"	10000001	10100000	0.31879
"Ca_s17__1C"	10100001	10200000	0.24458
"Ca_s17__1C"	10200001	10300000	0.21829
"Ca_s17__1C"	10300001	10400000	0.45927
"Ca_s17__1C"	10400001	10500000	0.26972
"Ca_s17__1C"	10500001	10600000	0.15649
"Ca_s17__1C"	10600001	10700000	0.16502
"Ca_s17__1C"	10700001	10800000	0.18129
"Ca_s17__1C"	10800001	10900000	0.1857
"Ca_s17__1C"	10900001	11000000	0.23193
"Ca_s17__1C"	11000001	11100000	0.12366
"Ca_s17__1C"	11100001	11200000	0.08411
"Ca_s17__1C"	11200001	11300000	0.10915
"Ca_s17__1C"	11300001	11400000	0.14287
"Ca_s17__1C"	11400001	11500000	0.23638
"Ca_s17__1C"	11500001	11600000	0.27518
"Ca_s17__1C"	11600001	11700000	0.22273
"Ca_s17__1C"	11700001	11800000	0.31843
"Ca_s17__1C"	11800001	11900000	0.33775
"Ca_s17__1C"	11900001	12000000	0.38294
"Ca_s17__1C"	12000001	12100000	0.28994
"Ca_s17__1C"	12100001	12200000	0.31344
"Ca_s17__1C"	12200001	12300000	0.27516
"Ca_s17__1C"	12300001	12400000	0.37432
"Ca_s17__1C"	12400001	12500000	0.3786
"Ca_s17__1C"	12500001	12600000	0.29602
"Ca_s17__1C"	12600001	12700000	0.38909
"Ca_s17__1C"	12700001	12800000	0.30959
"Ca_s17__1C"	12800001	12900000	0.26573
"Ca_s17__1C"	12900001	13000000	0.23152
"Ca_s17__1C"	13000001	13100000	0.20101
"Ca_s17__1C"	13100001	13200000	0.23887
"Ca_s17__1C"	13200001	13300000	0.21975
"Ca_s17__1C"	13300001	13400000	0.16281
"Ca_s17__1C"	13400001	13500000	0.15333
"Ca_s17__1C"	13500001	13600000	0.09287
"Ca_s17__1C"	13600001	13700000	0.12013
"Ca_s17__1C"	13700001	13800000	0.17357
"Ca_s17__1C"	13800001	13900000	0.21078
"Ca_s17__1C"	13900001	14000000	0.15162
"Ca_s17__1C"	14000001	14100000	0.12713
"Ca_s17__1C"	14100001	14200000	0.16837
"Ca_s17__1C"	14200001	14300000	0.15464
"Ca_s17__1C"	14300001	14400000	0.21939
"Ca_s17__1C"	14400001	14500000	0.2283
"Ca_s17__1C"	14500001	14600000	0.29239
"Ca_s17__1C"	14600001	14700000	0.23824
"Ca_s17__1C"	14700001	14800000	0.23369
"Ca_s17__1C"	14800001	14900000	0.17595
"Ca_s17__1C"	14900001	15000000	0.19423
"Ca_s17__1C"	15000001	15100000	0.21778
"Ca_s17__1C"	15100001	15200000	0.18489
"Ca_s17__1C"	15200001	15300000	0.20331
"Ca_s17__1C"	15300001	15400000	0.12229
"Ca_s17__1C"	15400001	15500000	0.1411
"Ca_s17__1C"	15500001	15600000	0.13557
"Ca_s17__1C"	15600001	15700000	0.11854
"Ca_s17__1C"	15700001	15800000	0.07805
"Ca_s17__1C"	15800001	15900000	0.13906
"Ca_s17__1C"	15900001	16000000	0.10319
"Ca_s17__1C"	16000001	16100000	0.12494
"Ca_s17__1C"	16100001	16200000	0.09227
"Ca_s17__1C"	16200001	16300000	0.05537
"Ca_s17__1C"	16300001	16400000	0.06507
"Ca_s17__1C"	16400001	16500000	0.17106
"Ca_s17__1C"	16500001	16600000	0.09058
"Ca_s17__1C"	16600001	16700000	0.22842
"Ca_s17__1C"	16700001	16800000	0.11155
"Ca_s17__1C"	16800001	16900000	0.084
"Ca_s17__1C"	16900001	17000000	0.13625
"Ca_s17__1C"	17000001	17100000	0.06588
"Ca_s17__1C"	17100001	17200000	0.11037
"Ca_s17__1C"	17200001	17300000	0.17797
"Ca_s17__1C"	17300001	17400000	0.1235
"Ca_s17__1C"	17400001	17500000	0.13001
"Ca_s17__1C"	17500001	17600000	0.07787
"Ca_s17__1C"	17600001	17700000	0.11393
"Ca_s17__1C"	17700001	17800000	0.11968
"Ca_s17__1C"	17800001	17900000	0.13029
"Ca_s17__1C"	17900001	18000000	0.15386
"Ca_s17__1C"	18000001	18100000	0.11663
"Ca_s17__1C"	18100001	18200000	0.13967
"Ca_s17__1C"	18200001	18300000	0.08558
"Ca_s17__1C"	18300001	18400000	0.10129
"Ca_s17__1C"	18400001	18500000	0.08931
"Ca_s17__1C"	18500001	18600000	0.10843
"Ca_s17__1C"	18600001	18700000	0.11525
"Ca_s17__1C"	18700001	18800000	0.09896
"Ca_s17__1C"	18800001	18900000	0.10961
"Ca_s17__1C"	18900001	19000000	0.12893
"Ca_s17__1C"	19000001	19100000	0.12536
"Ca_s17__1C"	19100001	19200000	0.08291
"Ca_s17__1C"	19200001	19300000	0.06437
"Ca_s17__1C"	19300001	19400000	0.04842
"Ca_s17__1C"	19400001	19500000	0.12237
"Ca_s17__1C"	19500001	19600000	0.07735
"Ca_s17__1C"	19600001	19700000	0.09234
"Ca_s17__1C"	19700001	19800000	0.10565
"Ca_s17__1C"	19800001	19900000	0.09983
"Ca_s17__1C"	19900001	20000000	0.15037
"Ca_s17__1C"	20000001	20100000	0.14469
"Ca_s17__1C"	20100001	20200000	0.17193
"Ca_s17__1C"	20200001	20300000	0.14584
"Ca_s17__1C"	20300001	20400000	0.21644
"Ca_s17__1C"	20400001	20500000	0.24339
"Ca_s17__1C"	20500001	20600000	0.14443
"Ca_s17__1C"	20600001	20700000	0.18524
"Ca_s17__1C"	20700001	20800000	0.24179
"Ca_s17__1C"	20800001	20900000	0.21105
"Ca_s17__1C"	20900001	21000000	0.24434
"Ca_s17__1C"	21000001	21100000	0.14732
"Ca_s17__1C"	21100001	21200000	0.0959
"Ca_s17__1C"	21200001	21300000	0.06228
"Ca_s17__1C"	21300001	21400000	0.0876
"Ca_s17__1C"	21400001	21500000	0.12759
"Ca_s17__1C"	21500001	21600000	0.08737
"Ca_s17__1C"	21600001	21700000	0.10239
"Ca_s17__1C"	21700001	21800000	0.23257
"Ca_s17__1C"	21800001	21900000	0.15401
"Ca_s17__1C"	21900001	22000000	0.16643
"Ca_s17__1C"	22000001	22100000	0.1496
"Ca_s17__1C"	22100001	22200000	0.0786
"Ca_s17__1C"	22200001	22300000	0.09431
"Ca_s17__1C"	22300001	22400000	0.08738
"Ca_s17__1C"	22400001	22500000	0.04671
"Ca_s17__1C"	22500001	22600000	0.11502
"Ca_s17__1C"	22600001	22700000	0.05245
"Ca_s17__1C"	22700001	22800000	0.08286
"Ca_s17__1C"	22800001	22900000	0.11301
"Ca_s17__1C"	22900001	23000000	0.1287
"Ca_s17__1C"	23000001	23100000	0.23678
"Ca_s17__1C"	23100001	23200000	0.16856
"Ca_s17__1C"	23200001	23300000	0.16418
"Ca_s17__1C"	23300001	23400000	0.10656
"Ca_s17__1C"	23400001	23500000	0.07947
"Ca_s17__1C"	23500001	23600000	0.07004
"Ca_s17__1C"	23600001	23700000	0.0707
"Ca_s17__1C"	23700001	23800000	0.09789
"Ca_s17__1C"	23800001	23900000	0.12286
"Ca_s17__1C"	23900001	24000000	0.06832
"Ca_s17__1C"	24000001	24100000	0.08946
"Ca_s17__1C"	24100001	24200000	0.11585
"Ca_s17__1C"	24200001	24300000	0.08101
"Ca_s17__1C"	24300001	24400000	0.103
"Ca_s17__1C"	24400001	24500000	0.11233
"Ca_s17__1C"	24500001	24600000	0.074
"Ca_s17__1C"	24600001	24700000	0.0608
"Ca_s17__1C"	24700001	24800000	0.15508
"Ca_s17__1C"	24800001	24900000	0.10575
"Ca_s17__1C"	24900001	25000000	0.20042
"Ca_s17__1C"	25000001	25100000	0.14348
"Ca_s17__1C"	25100001	25200000	0.19789
"Ca_s17__1C"	25200001	25300000	0.20801
"Ca_s17__1C"	25300001	25400000	0.15932
"Ca_s17__1C"	25400001	25500000	0.19527
"Ca_s17__1C"	25500001	25600000	0.16364
"Ca_s17__1C"	25600001	25700000	0.12253
"Ca_s17__1C"	25700001	25800000	0.20241
"Ca_s17__1C"	25800001	25900000	0.17633
"Ca_s17__1C"	25900001	26000000	0.24538
"Ca_s17__1C"	26000001	26100000	0.208
"Ca_s17__1C"	26100001	26200000	0.336
"Ca_s17__1C"	26200001	26300000	0.26281
"Ca_s17__1C"	26300001	26400000	0.32023
"Ca_s17__1C"	26400001	26500000	0.28905
"Ca_s17__1C"	26500001	26600000	0.29153
"Ca_s17__1C"	26600001	26700000	0.20328
"Ca_s17__1C"	26700001	26800000	0.17102
"Ca_s17__1C"	26800001	26900000	0.23043
"Ca_s17__1C"	26900001	27000000	0.17834
"Ca_s17__1C"	27000001	27100000	0.18598
"Ca_s17__1C"	27100001	27200000	0.22373
"Ca_s17__1C"	27200001	27300000	0.15294
"Ca_s17__1C"	27300001	27400000	0.23314
"Ca_s17__1C"	27400001	27500000	0.19356
"Ca_s17__1C"	27500001	27600000	0.25537
"Ca_s17__1C"	27600001	27700000	0.20489
"Ca_s17__1C"	27700001	27800000	0.31391
"Ca_s17__1C"	27800001	27900000	0.26984
"Ca_s17__1C"	27900001	28000000	0.38704
"Ca_s17__1C"	28000001	28100000	0.28587
"Ca_s17__1C"	28100001	28200000	0.29451
"Ca_s17__1C"	28200001	28300000	0.33978
"Ca_s17__1C"	28300001	28400000	0.2456
"Ca_s17__1C"	28400001	28500000	0.19665
"Ca_s17__1C"	28500001	28600000	0.31026
"Ca_s17__1C"	28600001	28700000	0.39204
"Ca_s17__1C"	28700001	28800000	0.374
"Ca_s17__1C"	28800001	28900000	0.47181
"Ca_s17__1C"	28900001	29000000	0.47802
"Ca_s17__1C"	29000001	29100000	0.47613
"Ca_s17__1C"	29100001	29200000	0.51392
"Ca_s17__1C"	29200001	29300000	0.4589
