"Scaffold"	"Start"	"End"	"Prop_CDS"
"Ca_s11__1B"	43200001	43300000	0
"Ca_s11__1B"	43300001	43400000	0
"Ca_s11__1B"	43400001	43500000	0
"Ca_s11__1B"	43500001	43600000	0
"Ca_s11__1B"	43600001	43700000	0
"Ca_s11__1B"	43700001	43800000	0.01235
"Ca_s11__1B"	43800001	43900000	0.00409
"Ca_s17__1C"	1	100000	0.00416
"Ca_s17__1C"	100001	200000	0.01592
"Ca_s17__1C"	200001	300000	0.00384
"Ca_s17__1C"	300001	400000	0.00228
"Ca_s17__1C"	400001	500000	0
"Ca_s17__1C"	500001	600000	0.01714
"Ca_s17__1C"	600001	700000	0.03547
"Ca_s17__1C"	700001	800000	0.02579
"Ca_s17__1C"	800001	900000	0.02284
"Ca_s17__1C"	900001	1000000	0.03515
"Ca_s17__1C"	1000001	1100000	0.01665
"Ca_s17__1C"	1100001	1200000	0.03482
"Ca_s17__1C"	1200001	1300000	0
"Ca_s17__1C"	1300001	1400000	0.04139
"Ca_s17__1C"	1400001	1500000	0.01461
"Ca_s17__1C"	1500001	1600000	0.01245
"Ca_s17__1C"	1600001	1700000	0.00381
"Ca_s17__1C"	1700001	1800000	0
"Ca_s17__1C"	1800001	1900000	0
"Ca_s17__1C"	1900001	2000000	0
"Ca_s17__1C"	2000001	2100000	0
"Ca_s17__1C"	2100001	2200000	0.01425
"Ca_s17__1C"	2200001	2300000	0.01441
"Ca_s17__1C"	2300001	2400000	0.04799
"Ca_s17__1C"	2400001	2500000	0.01001
"Ca_s17__1C"	2500001	2600000	0.0115
"Ca_s17__1C"	2600001	2700000	0.02275
"Ca_s17__1C"	2700001	2800000	0.01737
"Ca_s17__1C"	2800001	2900000	0
"Ca_s17__1C"	2900001	3000000	0
"Ca_s17__1C"	3000001	3100000	0.00423
"Ca_s17__1C"	3100001	3200000	0.00619
"Ca_s17__1C"	3200001	3300000	0.02905
"Ca_s17__1C"	3300001	3400000	0.06446
"Ca_s17__1C"	3400001	3500000	0
"Ca_s17__1C"	3500001	3600000	0.03348
"Ca_s17__1C"	3600001	3700000	0.05565
"Ca_s17__1C"	3700001	3800000	0.04308
"Ca_s17__1C"	3800001	3900000	0.01817
"Ca_s17__1C"	3900001	4000000	0.02444
"Ca_s17__1C"	4000001	4100000	0.00929
"Ca_s17__1C"	4100001	4200000	0.03972
"Ca_s17__1C"	4200001	4300000	0.0104
"Ca_s17__1C"	4300001	4400000	0.00516
"Ca_s17__1C"	4400001	4500000	0.01315
"Ca_s17__1C"	4500001	4600000	0
"Ca_s17__1C"	4600001	4700000	0.01116
"Ca_s17__1C"	4700001	4800000	0.00713
"Ca_s17__1C"	4800001	4900000	0.00713
"Ca_s17__1C"	4900001	5000000	0.00377
"Ca_s17__1C"	5000001	5100000	0.02172
"Ca_s17__1C"	5100001	5200000	0.04004
"Ca_s17__1C"	5200001	5300000	0.00238
"Ca_s17__1C"	5300001	5400000	0.03065
"Ca_s17__1C"	5400001	5500000	0
"Ca_s17__1C"	5500001	5600000	0
"Ca_s17__1C"	5600001	5700000	0
"Ca_s17__1C"	5700001	5800000	0.01594
"Ca_s17__1C"	5800001	5900000	0.02523
"Ca_s17__1C"	5900001	6000000	0
"Ca_s17__1C"	6000001	6100000	0.01541
"Ca_s17__1C"	6100001	6200000	0.00753
"Ca_s17__1C"	6200001	6300000	0.01763
"Ca_s17__1C"	6300001	6400000	0.00474
"Ca_s17__1C"	6400001	6500000	0.00345
"Ca_s17__1C"	6500001	6600000	0
"Ca_s17__1C"	6600001	6700000	0
"Ca_s17__1C"	6700001	6800000	0
"Ca_s17__1C"	6800001	6900000	0
"Ca_s17__1C"	6900001	7000000	0.00779
"Ca_s17__1C"	7000001	7100000	0
"Ca_s17__1C"	7100001	7200000	0
"Ca_s17__1C"	7200001	7300000	0
"Ca_s17__1C"	7300001	7400000	0
"Ca_s17__1C"	7400001	7500000	0.0062
"Ca_s17__1C"	7500001	7600000	0
"Ca_s17__1C"	7600001	7700000	0.00883
"Ca_s17__1C"	7700001	7800000	0.01534
"Ca_s17__1C"	7800001	7900000	0.02053
"Ca_s17__1C"	7900001	8000000	0
"Ca_s17__1C"	8000001	8100000	0
"Ca_s17__1C"	8100001	8200000	0.03699
"Ca_s17__1C"	8200001	8300000	0.00838
"Ca_s17__1C"	8300001	8400000	0.00125
"Ca_s17__1C"	8400001	8500000	0
"Ca_s17__1C"	8500001	8600000	0.00071
"Ca_s17__1C"	8600001	8700000	0.00237
"Ca_s17__1C"	8700001	8800000	0.00374
"Ca_s17__1C"	8800001	8900000	0.01611
"Ca_s17__1C"	8900001	9000000	0
"Ca_s17__1C"	9000001	9100000	0.00688
"Ca_s17__1C"	9100001	9200000	0.04772
"Ca_s17__1C"	9200001	9300000	0
"Ca_s17__1C"	9300001	9400000	0
"Ca_s17__1C"	9400001	9500000	0.01896
"Ca_s17__1C"	9500001	9600000	0.03754
"Ca_s17__1C"	9600001	9700000	0.00639
"Ca_s17__1C"	9700001	9800000	0
"Ca_s17__1C"	9800001	9900000	0
"Ca_s17__1C"	9900001	10000000	0
"Ca_s17__1C"	10000001	10100000	0.0007
"Ca_s17__1C"	10100001	10200000	0.04356
"Ca_s17__1C"	10200001	10300000	0.05823
"Ca_s17__1C"	10300001	10400000	0.0086
"Ca_s17__1C"	10400001	10500000	0.03187
"Ca_s17__1C"	10500001	10600000	0.01035
"Ca_s17__1C"	10600001	10700000	0
"Ca_s17__1C"	10700001	10800000	0
"Ca_s17__1C"	10800001	10900000	0
"Ca_s17__1C"	10900001	11000000	0
"Ca_s17__1C"	11000001	11100000	0
"Ca_s17__1C"	11100001	11200000	0
"Ca_s17__1C"	11200001	11300000	0.00284
"Ca_s17__1C"	11300001	11400000	0.00808
"Ca_s17__1C"	11400001	11500000	0
"Ca_s17__1C"	11500001	11600000	0
"Ca_s17__1C"	11600001	11700000	0.02088
"Ca_s17__1C"	11700001	11800000	0.01587
"Ca_s17__1C"	11800001	11900000	0.00203
"Ca_s17__1C"	11900001	12000000	0.01456
"Ca_s17__1C"	12000001	12100000	0.04215
"Ca_s17__1C"	12100001	12200000	0.02848
"Ca_s17__1C"	12200001	12300000	0.05579
"Ca_s17__1C"	12300001	12400000	0.02491
"Ca_s17__1C"	12400001	12500000	0.05895
"Ca_s17__1C"	12500001	12600000	0.1403
"Ca_s17__1C"	12600001	12700000	0.02021
"Ca_s17__1C"	12700001	12800000	0.03715
"Ca_s17__1C"	12800001	12900000	0.11464
"Ca_s17__1C"	12900001	13000000	0.12497
"Ca_s17__1C"	13000001	13100000	0.07945
"Ca_s17__1C"	13100001	13200000	0.05614
"Ca_s17__1C"	13200001	13300000	0.07234
"Ca_s17__1C"	13300001	13400000	0.05778
"Ca_s17__1C"	13400001	13500000	0.04983
"Ca_s17__1C"	13500001	13600000	0.0533
"Ca_s17__1C"	13600001	13700000	0.03848
"Ca_s17__1C"	13700001	13800000	0.01577
"Ca_s17__1C"	13800001	13900000	0.05451
"Ca_s17__1C"	13900001	14000000	0.02575
"Ca_s17__1C"	14000001	14100000	0.0101
"Ca_s17__1C"	14100001	14200000	0.05027
"Ca_s17__1C"	14200001	14300000	0.0232
"Ca_s17__1C"	14300001	14400000	0.01065
"Ca_s17__1C"	14400001	14500000	0.00394
"Ca_s17__1C"	14500001	14600000	0
"Ca_s17__1C"	14600001	14700000	0.02279
"Ca_s17__1C"	14700001	14800000	0.00019
"Ca_s17__1C"	14800001	14900000	0.00297
"Ca_s17__1C"	14900001	15000000	0
"Ca_s17__1C"	15000001	15100000	0
"Ca_s17__1C"	15100001	15200000	0
"Ca_s17__1C"	15200001	15300000	0
"Ca_s17__1C"	15300001	15400000	0.00794
"Ca_s17__1C"	15400001	15500000	0.00413
"Ca_s17__1C"	15500001	15600000	0.02002
"Ca_s17__1C"	15600001	15700000	0.01258
"Ca_s17__1C"	15700001	15800000	0.03898
"Ca_s17__1C"	15800001	15900000	0.00675
"Ca_s17__1C"	15900001	16000000	0.00449
"Ca_s17__1C"	16000001	16100000	0.00873
"Ca_s17__1C"	16100001	16200000	0.01892
"Ca_s17__1C"	16200001	16300000	0.05947
"Ca_s17__1C"	16300001	16400000	0.03689
"Ca_s17__1C"	16400001	16500000	0.03386
"Ca_s17__1C"	16500001	16600000	0.01018
"Ca_s17__1C"	16600001	16700000	0
"Ca_s17__1C"	16700001	16800000	0.06843
"Ca_s17__1C"	16800001	16900000	0.05494
"Ca_s17__1C"	16900001	17000000	0.00469
"Ca_s17__1C"	17000001	17100000	0.03021
"Ca_s17__1C"	17100001	17200000	0.00153
"Ca_s17__1C"	17200001	17300000	0
"Ca_s17__1C"	17300001	17400000	0
"Ca_s17__1C"	17400001	17500000	0.02536
"Ca_s17__1C"	17500001	17600000	0.05021
"Ca_s17__1C"	17600001	17700000	0.04258
"Ca_s17__1C"	17700001	17800000	0.02731
"Ca_s17__1C"	17800001	17900000	0.00221
"Ca_s17__1C"	17900001	18000000	0.00448
"Ca_s17__1C"	18000001	18100000	0.01473
"Ca_s17__1C"	18100001	18200000	0
"Ca_s17__1C"	18200001	18300000	0.02455
"Ca_s17__1C"	18300001	18400000	0.07764
"Ca_s17__1C"	18400001	18500000	0.0544
"Ca_s17__1C"	18500001	18600000	0.01549
"Ca_s17__1C"	18600001	18700000	0
"Ca_s17__1C"	18700001	18800000	0.02922
"Ca_s17__1C"	18800001	18900000	0.08093
"Ca_s17__1C"	18900001	19000000	0.00755
"Ca_s17__1C"	19000001	19100000	0
"Ca_s17__1C"	19100001	19200000	0.01716
"Ca_s17__1C"	19200001	19300000	0.0503
"Ca_s17__1C"	19300001	19400000	0.02213
"Ca_s17__1C"	19400001	19500000	0.03083
"Ca_s17__1C"	19500001	19600000	0.02222
"Ca_s17__1C"	19600001	19700000	0.0143
"Ca_s17__1C"	19700001	19800000	0.0179
"Ca_s17__1C"	19800001	19900000	0.04231
"Ca_s17__1C"	19900001	20000000	0.04519
"Ca_s17__1C"	20000001	20100000	0.0066
"Ca_s17__1C"	20100001	20200000	0.00781
"Ca_s17__1C"	20200001	20300000	0.00706
"Ca_s17__1C"	20300001	20400000	0
"Ca_s17__1C"	20400001	20500000	0
"Ca_s17__1C"	20500001	20600000	0
"Ca_s17__1C"	20600001	20700000	0
"Ca_s17__1C"	20700001	20800000	0
"Ca_s17__1C"	20800001	20900000	0
"Ca_s17__1C"	20900001	21000000	0.00269
"Ca_s17__1C"	21000001	21100000	0.00327
"Ca_s17__1C"	21100001	21200000	0.06634
"Ca_s17__1C"	21200001	21300000	0.01325
"Ca_s17__1C"	21300001	21400000	0.00475
"Ca_s17__1C"	21400001	21500000	0.04289
"Ca_s17__1C"	21500001	21600000	0.05123
"Ca_s17__1C"	21600001	21700000	0.01416
"Ca_s17__1C"	21700001	21800000	0.0448
"Ca_s17__1C"	21800001	21900000	0.08333
"Ca_s17__1C"	21900001	22000000	0.02538
"Ca_s17__1C"	22000001	22100000	0.01052
"Ca_s17__1C"	22100001	22200000	0.09527
"Ca_s17__1C"	22200001	22300000	0.10211
"Ca_s17__1C"	22300001	22400000	0.08769
"Ca_s17__1C"	22400001	22500000	0.08923
"Ca_s17__1C"	22500001	22600000	0.03643
"Ca_s17__1C"	22600001	22700000	0.08068
"Ca_s17__1C"	22700001	22800000	0.0146
"Ca_s17__1C"	22800001	22900000	0.02105
"Ca_s17__1C"	22900001	23000000	0.03217
"Ca_s17__1C"	23000001	23100000	0.00159
"Ca_s17__1C"	23100001	23200000	0.05385
"Ca_s17__1C"	23200001	23300000	0.0101
"Ca_s17__1C"	23300001	23400000	0.01529
"Ca_s17__1C"	23400001	23500000	0.06747
"Ca_s17__1C"	23500001	23600000	0.05531
"Ca_s17__1C"	23600001	23700000	0.01717
"Ca_s17__1C"	23700001	23800000	0.02535
"Ca_s17__1C"	23800001	23900000	0.11655
"Ca_s17__1C"	23900001	24000000	0.04209
"Ca_s17__1C"	24000001	24100000	0.04808
"Ca_s17__1C"	24100001	24200000	0.09153
"Ca_s17__1C"	24200001	24300000	0.03608
"Ca_s17__1C"	24300001	24400000	0.03719
"Ca_s17__1C"	24400001	24500000	0.00194
"Ca_s17__1C"	24500001	24600000	0.04914
"Ca_s17__1C"	24600001	24700000	0.05847
"Ca_s17__1C"	24700001	24800000	0.04404
"Ca_s17__1C"	24800001	24900000	0.05048
"Ca_s17__1C"	24900001	25000000	0
"Ca_s17__1C"	25000001	25100000	0
"Ca_s17__1C"	25100001	25200000	0.01065
"Ca_s17__1C"	25200001	25300000	0.0218
"Ca_s17__1C"	25300001	25400000	0.0049
"Ca_s17__1C"	25400001	25500000	0.03871
"Ca_s17__1C"	25500001	25600000	0.05737
"Ca_s17__1C"	25600001	25700000	0.06713
"Ca_s17__1C"	25700001	25800000	0.01974
"Ca_s17__1C"	25800001	25900000	0.04241
"Ca_s17__1C"	25900001	26000000	0.04727
"Ca_s17__1C"	26000001	26100000	0.03578
"Ca_s17__1C"	26100001	26200000	0.09168
"Ca_s17__1C"	26200001	26300000	0.04928
"Ca_s17__1C"	26300001	26400000	0.00735
"Ca_s17__1C"	26400001	26500000	0.01947
"Ca_s17__1C"	26500001	26600000	0.02505
"Ca_s17__1C"	26600001	26700000	0.08485
"Ca_s17__1C"	26700001	26800000	0.01503
"Ca_s17__1C"	26800001	26900000	0
"Ca_s17__1C"	26900001	27000000	0
"Ca_s17__1C"	27000001	27100000	0.00309
"Ca_s17__1C"	27100001	27200000	0.04654
"Ca_s17__1C"	27200001	27300000	0.02961
"Ca_s17__1C"	27300001	27400000	0
"Ca_s17__1C"	27400001	27500000	0
"Ca_s17__1C"	27500001	27600000	0
"Ca_s17__1C"	27600001	27700000	0
"Ca_s17__1C"	27700001	27800000	0
"Ca_s17__1C"	27800001	27900000	0.014
"Ca_s17__1C"	27900001	28000000	0.02644
"Ca_s17__1C"	28000001	28100000	0
"Ca_s17__1C"	28100001	28200000	0.02009
"Ca_s17__1C"	28200001	28300000	0.0418
"Ca_s17__1C"	28300001	28400000	0.00578
"Ca_s17__1C"	28400001	28500000	0
"Ca_s17__1C"	28500001	28600000	0.02588
"Ca_s17__1C"	28600001	28700000	0.01215
"Ca_s17__1C"	28700001	28800000	0.04186
"Ca_s17__1C"	28800001	28900000	0.07777
"Ca_s17__1C"	28900001	29000000	0.02022
"Ca_s17__1C"	29000001	29100000	0.00582
"Ca_s17__1C"	29100001	29200000	0
"Ca_s17__1C"	29200001	29300000	0.00309
"Ca_s17__1C"	29300001	29400000	0.03175
"Ca_s17__1C"	29400001	29500000	0.01767
"Ca_s17__1C"	29500001	29600000	0
"Ca_s17__1C"	29600001	29700000	0
"Ca_s17__1C"	29700001	29800000	0
"Ca_s17__1C"	29800001	29900000	0
"Ca_s17__1C"	29900001	30000000	0
"Ca_s17__1C"	30000001	30100000	0.0203
"Ca_s17__1C"	30100001	30200000	0.01279
"Ca_s17__1C"	30200001	30300000	0
"Ca_s17__1C"	30300001	30400000	0
"Ca_s17__1C"	30400001	30500000	0.01165
"Ca_s17__1C"	30500001	30600000	0.03358
"Ca_s17__1C"	30600001	30700000	0.01367
"Ca_s17__1C"	30700001	30800000	0
"Ca_s17__1C"	30800001	30900000	0.00485
"Ca_s17__1C"	30900001	31000000	0.05724
"Ca_s17__1C"	31000001	31100000	0.02079
"Ca_s17__1C"	31100001	31200000	0.04219
"Ca_s17__1C"	31200001	31300000	0.01336
"Ca_s17__1C"	31300001	31400000	0.02077
"Ca_s17__1C"	31400001	31500000	0.01043
"Ca_s17__1C"	31500001	31600000	0.04577
"Ca_s17__1C"	31600001	31700000	0.04906
"Ca_s17__1C"	31700001	31800000	0.03258
"Ca_s17__1C"	31800001	31900000	0.0074
"Ca_s17__1C"	31900001	32000000	0.04165
"Ca_s17__1C"	32000001	32100000	0.01874
"Ca_s17__1C"	32100001	32200000	0.02083
"Ca_s17__1C"	32200001	32300000	0
"Ca_s17__1C"	32300001	32400000	0.01253
"Ca_s17__1C"	32400001	32500000	0.04921
"Ca_s17__1C"	32500001	32600000	0.02327
"Ca_s30__1D"	1	100000	0
"Ca_s30__1D"	100001	200000	0
"Ca_s30__1D"	200001	300000	0
"Ca_s30__1D"	300001	400000	0
"Ca_s30__1D"	400001	500000	0
"Ca_s30__1D"	500001	600000	0
"Ca_s30__1D"	600001	700000	0
"Ca_s30__1D"	700001	800000	0
"Ca_s30__1D"	800001	900000	0.00218
"Ca_s30__1D"	900001	1000000	0.02349
"Ca_s30__1D"	1000001	1100000	0.05615
"Ca_s30__1D"	1100001	1200000	0.024
"Ca_s30__1D"	1200001	1300000	0.03651
"Ca_s30__1D"	1300001	1400000	0.01535
"Ca_s30__1D"	1400001	1500000	0.00835
"Ca_s30__1D"	1500001	1600000	0
"Ca_s30__1D"	1600001	1700000	0.02484
"Ca_s30__1D"	1700001	1800000	0
"Ca_s30__1D"	1800001	1900000	0
"Ca_s30__1D"	1900001	2000000	0.0097
"Ca_s30__1D"	2000001	2100000	0
"Ca_s30__1D"	2100001	2200000	0
"Ca_s30__1D"	2200001	2300000	0.00305
"Ca_s30__1D"	2300001	2400000	0.08976
"Ca_s30__1D"	2400001	2500000	0.00395
"Ca_s30__1D"	2500001	2600000	0
"Ca_s30__1D"	2600001	2700000	0.04088
"Ca_s30__1D"	2700001	2800000	0.0339
"Ca_s30__1D"	2800001	2900000	0.01613
"Ca_s30__1D"	2900001	3000000	0.04253
"Ca_s30__1D"	3000001	3100000	0.02693
"Ca_s30__1D"	3100001	3200000	0
"Ca_s30__1D"	3200001	3300000	0
"Ca_s30__1D"	3300001	3400000	0
"Ca_s30__1D"	3400001	3500000	0
"Ca_s30__1D"	3500001	3600000	0.00196
"Ca_s30__1D"	3600001	3700000	0.05661
"Ca_s30__1D"	3700001	3800000	0.05763
"Ca_s30__1D"	3800001	3900000	0.02734
"Ca_s30__1D"	3900001	4000000	0.01849
"Ca_s30__1D"	4000001	4100000	0
"Ca_s30__1D"	4100001	4200000	0.02258
"Ca_s30__1D"	4200001	4300000	0.064
"Ca_s30__1D"	4300001	4400000	0
"Ca_s30__1D"	4400001	4500000	0
"Ca_s30__1D"	4500001	4600000	0
"Ca_s30__1D"	4600001	4700000	0.01615
"Ca_s30__1D"	4700001	4800000	0.03079
"Ca_s30__1D"	4800001	4900000	0.00056
"Ca_s30__1D"	4900001	5000000	0.01216
"Ca_s30__1D"	5000001	5100000	0.01252
"Ca_s30__1D"	5100001	5200000	0
"Ca_s30__1D"	5200001	5300000	0
"Ca_s30__1D"	5300001	5400000	0
"Ca_s30__1D"	5400001	5500000	0.01258
"Ca_s30__1D"	5500001	5600000	0.00107
"Ca_s30__1D"	5600001	5700000	0.00985
"Ca_s30__1D"	5700001	5800000	0.04863
"Ca_s30__1D"	5800001	5900000	0.04685
"Ca_s30__1D"	5900001	6000000	0.00467
"Ca_s30__1D"	6000001	6100000	0.04299
"Ca_s30__1D"	6100001	6200000	0.09999
"Ca_s30__1D"	6200001	6300000	0.03179
"Ca_s30__1D"	6300001	6400000	0
"Ca_s30__1D"	6400001	6500000	0.00937
"Ca_s30__1D"	6500001	6600000	0.04692
"Ca_s30__1D"	6600001	6700000	0.02965
"Ca_s30__1D"	6700001	6800000	0.04616
"Ca_s30__1D"	6800001	6900000	0.00793
"Ca_s30__1D"	6900001	7000000	0.02743
"Ca_s30__1D"	7000001	7100000	0.01042
"Ca_s30__1D"	7100001	7200000	0
"Ca_s30__1D"	7200001	7300000	0
"Ca_s30__1D"	7300001	7400000	0.01803
"Ca_s30__1D"	7400001	7500000	0.07258
"Ca_s30__1D"	7500001	7600000	0.00297
"Ca_s30__1D"	7600001	7700000	0.00401
"Ca_s30__1D"	7700001	7800000	0.00302
"Ca_s30__1D"	7800001	7900000	0.01714
"Ca_s30__1D"	7900001	8000000	0.10423
"Ca_s30__1D"	8000001	8100000	0.04802
"Ca_s30__1D"	8100001	8200000	0.06587
"Ca_s30__1D"	8200001	8300000	0
"Ca_s30__1D"	8300001	8400000	0.08635
"Ca_s30__1D"	8400001	8500000	0.03977
"Ca_s30__1D"	8500001	8600000	0.06115
"Ca_s30__1D"	8600001	8700000	0.04381
"Ca_s30__1D"	8700001	8800000	0
"Ca_s30__1D"	8800001	8900000	0
"Ca_s30__1D"	8900001	9000000	0
"Ca_s30__1D"	9000001	9100000	0
"Ca_s30__1D"	9100001	9200000	0
"Ca_s30__1D"	9200001	9300000	0.00473
"Ca_s30__1D"	9300001	9400000	0.00332
"Ca_s30__1D"	9400001	9500000	0
"Ca_s30__1D"	9500001	9600000	0
"Ca_s30__1D"	9600001	9700000	0.01508
"Ca_s30__1D"	9700001	9800000	0.00177
"Ca_s30__1D"	9800001	9900000	0
"Ca_s30__1D"	9900001	10000000	0
"Ca_s30__1D"	10000001	10100000	0
"Ca_s30__1D"	10100001	10200000	0
"Ca_s30__1D"	10200001	10300000	0
"Ca_s30__1D"	10300001	10400000	0.00285
"Ca_s30__1D"	10400001	10500000	0
"Ca_s30__1D"	10500001	10600000	0
"Ca_s30__1D"	10600001	10700000	0
"Ca_s30__1D"	10700001	10800000	0
"Ca_s30__1D"	10800001	10900000	0
"Ca_s30__1D"	10900001	11000000	0
"Ca_s30__1D"	11000001	11100000	0
"Ca_s30__1D"	11100001	11200000	0
"Ca_s30__1D"	11200001	11300000	0
"Ca_s30__1D"	11300001	11400000	0.01805
"Ca_s30__1D"	11400001	11500000	0.01559
"Ca_s30__1D"	11500001	11600000	0.01893
"Ca_s30__1D"	11600001	11700000	0
"Ca_s30__1D"	11700001	11800000	0.01108
"Ca_s30__1D"	11800001	11900000	0.04506
"Ca_s30__1D"	11900001	12000000	0
"Ca_s30__1D"	12000001	12100000	0.03028
"Ca_s30__1D"	12100001	12200000	0
"Ca_s30__1D"	12200001	12300000	0.0264
"Ca_s30__1D"	12300001	12400000	0
"Ca_s30__1D"	12400001	12500000	0.02569
"Ca_s30__1D"	12500001	12600000	0.04717
"Ca_s30__1D"	12600001	12700000	0.04257
"Ca_s30__1D"	12700001	12800000	0.00712
"Ca_s30__1D"	12800001	12900000	0.02732
"Ca_s30__1D"	12900001	13000000	0.02717
"Ca_s30__1D"	13000001	13100000	0.02166
"Ca_s30__1D"	13100001	13200000	0.07633
"Ca_s30__1D"	13200001	13300000	0.07524
"Ca_s30__1D"	13300001	13400000	0.07118
"Ca_s30__1D"	13400001	13500000	0.01419
"Ca_s30__1D"	13500001	13600000	0.01707
"Ca_s30__1D"	13600001	13700000	0.00285
"Ca_s30__1D"	13700001	13800000	0.00432
"Ca_s30__1D"	13800001	13900000	0.00682
"Ca_s30__1D"	13900001	14000000	0
"Ca_s30__1D"	14000001	14100000	0.00797
"Ca_s30__1D"	14100001	14200000	0.0138
"Ca_s30__1D"	14200001	14300000	0.0223
"Ca_s30__1D"	14300001	14400000	0.01066
"Ca_s30__1D"	14400001	14500000	0.03487
"Ca_s30__1D"	14500001	14600000	0.03522
"Ca_s30__1D"	14600001	14700000	0.04938
"Ca_s30__1D"	14700001	14800000	0.07297
"Ca_s30__1D"	14800001	14900000	0.05717
"Ca_s30__1D"	14900001	15000000	0.03385
"Ca_s30__1D"	15000001	15100000	0.01388
"Ca_s30__1D"	15100001	15200000	0.01702
"Ca_s30__1D"	15200001	15300000	0.03819
"Ca_s30__1D"	15300001	15400000	0.01119
"Ca_s30__1D"	15400001	15500000	0.03377
"Ca_s30__1D"	15500001	15600000	0.00981
"Ca_s30__1D"	15600001	15700000	0.03995
"Ca_s30__1D"	15700001	15800000	0.05908
"Ca_s30__1D"	15800001	15900000	0.02426
"Ca_s30__1D"	15900001	16000000	0
"Ca_s30__1D"	16000001	16100000	0
"Ca_s30__1D"	16100001	16200000	0.01624
"Ca_s30__1D"	16200001	16300000	0.00962
"Ca_s30__1D"	16300001	16400000	0.00082
"Ca_s30__1D"	16400001	16500000	0.02472
"Ca_s30__1D"	16500001	16600000	0.01878
"Ca_s30__1D"	16600001	16700000	0
"Ca_s30__1D"	16700001	16800000	0
"Ca_s30__1D"	16800001	16900000	0
"Ca_s30__1D"	16900001	17000000	0.02512
"Ca_s30__1D"	17000001	17100000	0.02019
"Ca_s30__1D"	17100001	17200000	0.12794
"Ca_s30__1D"	17200001	17300000	0.07723
"Ca_s30__1D"	17300001	17400000	0.04768
"Ca_s30__1D"	17400001	17500000	0.07372
"Ca_s30__1D"	17500001	17600000	0
"Ca_s5__2"	1	100000	0.01754
"Ca_s5__2"	100001	200000	0.01088
"Ca_s5__2"	200001	300000	0
"Ca_s5__2"	300001	400000	0
"Ca_s5__2"	400001	500000	0
"Ca_s5__2"	500001	600000	0.03531
"Ca_s5__2"	600001	700000	0.03214
"Ca_s5__2"	700001	800000	0.00589
"Ca_s5__2"	800001	900000	0
"Ca_s5__2"	900001	1000000	0
"Ca_s5__2"	1000001	1100000	0.00572
"Ca_s5__2"	1100001	1200000	0
"Ca_s5__2"	1200001	1300000	0
"Ca_s5__2"	1300001	1400000	0.00544
"Ca_s5__2"	1400001	1500000	0
"Ca_s5__2"	1500001	1600000	0
"Ca_s5__2"	1600001	1700000	0
"Ca_s5__2"	1700001	1800000	0
"Ca_s5__2"	1800001	1900000	0
"Ca_s5__2"	1900001	2000000	0.01188
"Ca_s5__2"	2000001	2100000	0
"Ca_s5__2"	2100001	2200000	0
"Ca_s5__2"	2200001	2300000	0.00596
"Ca_s5__2"	2300001	2400000	0.00492
"Ca_s5__2"	2400001	2500000	0.00239
"Ca_s5__2"	2500001	2600000	0.00716
"Ca_s5__2"	2600001	2700000	0.00269
"Ca_s5__2"	2700001	2800000	0.00534
"Ca_s5__2"	2800001	2900000	0
"Ca_s5__2"	2900001	3000000	0
"Ca_s5__2"	3000001	3100000	0.00819
"Ca_s5__2"	3100001	3200000	0.00918
"Ca_s5__2"	3200001	3300000	0.00109
"Ca_s5__2"	3300001	3400000	0.00862
"Ca_s5__2"	3400001	3500000	0.01059
"Ca_s5__2"	3500001	3600000	0.01531
"Ca_s5__2"	3600001	3700000	0.01427
"Ca_s5__2"	3700001	3800000	0
"Ca_s5__2"	3800001	3900000	0.01419
"Ca_s5__2"	3900001	4000000	0
"Ca_s5__2"	4000001	4100000	0
"Ca_s5__2"	4100001	4200000	0
"Ca_s5__2"	4200001	4300000	0
"Ca_s5__2"	4300001	4400000	0
"Ca_s5__2"	4400001	4500000	0
"Ca_s5__2"	4500001	4600000	0
"Ca_s5__2"	4600001	4700000	0
"Ca_s5__2"	4700001	4800000	0
"Ca_s5__2"	4800001	4900000	0.00639
"Ca_s5__2"	4900001	5000000	0
"Ca_s5__2"	5000001	5100000	0
"Ca_s5__2"	5100001	5200000	0
"Ca_s5__2"	5200001	5300000	0
"Ca_s5__2"	5300001	5400000	0
"Ca_s5__2"	5400001	5500000	0
"Ca_s5__2"	5500001	5600000	0
"Ca_s5__2"	5600001	5700000	0
"Ca_s5__2"	5700001	5800000	0
"Ca_s5__2"	5800001	5900000	0
"Ca_s5__2"	5900001	6000000	0
"Ca_s5__2"	6000001	6100000	0.02002
"Ca_s5__2"	6100001	6200000	0.00832
"Ca_s5__2"	6200001	6300000	0.01231
"Ca_s5__2"	6300001	6400000	0
"Ca_s5__2"	6400001	6500000	0.00664
"Ca_s5__2"	6500001	6600000	0.02086
"Ca_s5__2"	6600001	6700000	0.00299
"Ca_s5__2"	6700001	6800000	0.06276
"Ca_s5__2"	6800001	6900000	0.06659
"Ca_s5__2"	6900001	7000000	0
"Ca_s5__2"	7000001	7100000	0
"Ca_s5__2"	7100001	7200000	0
"Ca_s5__2"	7200001	7300000	0
"Ca_s5__2"	7300001	7400000	0.01152
"Ca_s5__2"	7400001	7500000	0
"Ca_s5__2"	7500001	7600000	0.00525
"Ca_s5__2"	7600001	7700000	0.00967
"Ca_s5__2"	7700001	7800000	0.00461
